Player,Rk,Year,Age,Tm,Pos,GP,G,A,PTS,+/-,PIM,PS,EV,PP,SH,GW,EV.1,PP.1,SH.1,S,S%,TOI,ATOI,BLK,HIT,FOW,FOL,FO%,-9999
Sean Bergenheim,312,2008,23,NYI,LW,78,10,12,22,-3,62,2.0,9,1,0,1,11,1,0,155,6.5,878,11:15,20.0,138,9.0,6.0,60.0,bergese01
Eric Brewer,313,2008,28,STL,D,77,1,21,22,-18,91,3.2,1,0,0,0,11,10,0,101,1.0,1896,24:38,123.0,92,0.0,0.0,,breweer01
David Clarkson,314,2008,23,NJD,RW,81,9,13,22,1,183,1.9,9,0,0,1,11,2,0,151,6.0,975,12:02,12.0,150,6.0,9.0,40.0,clarkda03
Mathieu Darche,315,2008,31,TBL,LW,73,7,15,22,-14,20,0.8,5,1,1,0,14,1,0,120,5.8,1053,14:26,37.0,125,42.0,46.0,47.7,darchma01
Christian Ehrhoff,316,2008,25,SJS,D,77,1,21,22,9,72,6.2,0,1,0,1,16,4,1,97,1.0,1673,21:44,108.0,92,0.0,0.0,,ehrhoch01
Dan Fritsche,317,2008,22,CBJ,C,69,10,12,22,2,22,2.3,8,1,1,4,12,0,0,109,9.2,852,12:21,27.0,65,59.0,62.0,48.8,fritsda01
Mike Grier,318,2008,33,SJS,RW,78,9,13,22,-8,24,1.3,5,1,3,4,12,0,1,132,6.8,1264,16:13,58.0,119,22.0,64.0,25.6,griermi01
Ben Guite,319,2008,29,COL,RW,79,11,11,22,1,47,1.7,11,0,0,2,9,1,1,103,10.7,1033,13:05,66.0,115,386.0,419.0,48.0,guitebe01
František Kaberle,320,2008,34,CAR,D,80,0,22,22,-4,30,2.8,0,0,0,0,12,10,0,89,0.0,1372,17:09,82.0,28,0.0,0.0,,kaberfr01
Dean McAmmond,321,2008,34,OTT,LW,68,9,13,22,1,12,1.8,6,0,3,1,11,0,2,67,13.4,785,11:32,18.0,43,112.0,147.0,43.2,mcammde01
Jay McClement,322,2008,24,STL,C,81,9,13,22,-17,26,0.8,9,0,0,2,13,0,0,110,8.2,1128,13:55,41.0,62,366.0,334.0,52.3,mccleja01
Jiří Novotný,323,2008,24,CBJ,C,65,8,14,22,-10,24,1.1,7,1,0,0,8,4,2,91,8.8,1152,17:43,39.0,103,375.0,415.0,47.5,novotji01
Steve Ott,324,2008,25,DAL,C,73,11,11,22,2,147,1.9,10,0,1,2,8,1,2,89,12.4,1056,14:28,26.0,182,183.0,128.0,58.8,ottst01
Fernando Pisani,325,2008,31,EDM,RW,56,13,9,22,-5,28,2.0,9,4,0,3,8,1,0,96,13.5,926,16:32,14.0,41,2.0,5.0,28.6,pisanfe01
Keith Ballard,326,2008,25,PHX,D,82,6,15,21,7,85,5.5,3,2,1,1,13,2,0,105,5.7,1744,21:16,162.0,169,0.0,0.0,,ballake01
François Beauchemin,327,2008,27,ANA,D,82,2,19,21,-9,59,4.5,2,0,0,2,11,7,1,144,1.4,2076,25:19,71.0,97,0.0,1.0,0.0,beaucfr01
Brett Clark,328,2008,31,COL,D,57,5,16,21,5,33,4.4,4,1,0,0,11,5,0,87,5.7,1320,23:09,143.0,70,0.0,0.0,,clarkbr01
Chris Gratton,329,2008,32,TBL,C,60,10,11,21,-7,77,1.8,9,1,0,1,8,3,0,92,10.9,762,12:42,16.0,84,326.0,277.0,54.1,grattch01
Michal Handzuš,330,2008,30,LAK,C,82,7,14,21,-21,45,-0.1,4,0,3,0,12,1,1,89,7.9,1250,15:14,55.0,69,532.0,635.0,45.6,handzmi01
Scott Hannan,331,2008,29,COL,D,82,2,19,21,-5,55,3.8,2,0,0,0,17,1,1,79,2.5,1844,22:29,153.0,58,1.0,0.0,100.0,hannasc01
Shane O'Brien,332,2008,24,TBL,D,77,4,17,21,-2,154,4.3,4,0,0,1,15,1,1,69,5.8,1634,21:13,97.0,125,0.0,0.0,,obriesh01
Mason Raymond,333,2008,22,VAN,LW,49,9,12,21,1,2,2.3,8,1,0,0,7,5,0,80,11.3,614,12:31,8.0,23,24.0,39.0,38.1,raymoma01
Fredrik Sjöström,334,2008,24,TOT,RW,69,12,9,21,-2,22,2.1,8,2,2,2,7,2,0,110,10.9,837,12:07,21.0,103,6.0,30.0,16.7,sjostfr01
Kyle Wellwood,335,2008,24,TOR,C,59,8,13,21,-12,0,1.2,3,5,0,1,6,7,0,57,14.0,746,12:39,18.0,5,178.0,147.0,54.8,wellwky01
Ian White,336,2008,23,TOR,D,81,5,16,21,-9,44,3.1,5,0,0,2,15,1,0,116,4.3,1523,18:48,79.0,96,0.0,0.0,,whiteia01
Kyle Calder,337,2008,29,LAK,LW,65,7,13,20,-11,18,1.0,4,3,0,0,10,3,0,70,10.0,845,13:00,13.0,26,7.0,11.0,38.9,caldeky01
Alexander Edler,338,2008,21,VAN,D,75,8,12,20,6,42,5.5,4,4,0,0,6,6,0,124,6.5,1600,21:20,76.0,58,1.0,0.0,100.0,edleral01
Martin Gélinas,339,2008,37,NSH,LW,57,9,11,20,5,20,1.9,8,0,1,1,11,0,0,110,8.2,805,14:07,12.0,50,11.0,11.0,50.0,gelinma01
Torrey Mitchell,340,2008,23,SJS,C,82,10,10,20,-3,50,1.5,7,1,2,0,9,0,1,110,9.1,1174,14:19,66.0,113,342.0,350.0,49.4,mitchto01
Chris Neil,341,2008,28,OTT,RW,68,6,14,20,-3,199,0.9,6,0,0,1,14,0,0,78,7.7,868,12:46,10.0,204,0.0,0.0,,neilch01
Ville Peltonen,342,2008,34,FLA,LW,56,5,15,20,-2,20,1.1,4,1,0,0,13,2,0,108,4.6,886,15:49,31.0,33,3.0,13.0,18.8,peltovi01
Robyn Regehr,343,2008,27,CGY,D,82,5,15,20,11,79,5.0,3,1,1,0,12,2,1,93,5.4,1750,21:20,88.0,154,0.0,0.0,,regehro01
Brent Sopel,344,2008,31,CHI,D,58,1,19,20,9,28,3.8,1,0,0,0,14,1,4,56,1.8,1178,20:18,122.0,35,0.0,0.0,,sopelbr01
Jozef Stümpel,345,2008,35,FLA,RW,52,7,13,20,-11,10,0.9,4,3,0,1,10,3,0,64,10.9,903,17:22,22.0,39,329.0,313.0,51.2,stumpjo01
Fedor Tyutin,346,2008,24,NYR,D,82,5,15,20,5,43,5.6,4,1,0,0,9,5,1,131,3.8,1676,20:27,112.0,218,0.0,0.0,,tyutife01
Shea Weber,347,2008,22,NSH,D,54,6,14,20,-6,49,3.3,1,5,0,2,9,5,0,152,3.9,1053,19:30,44.0,115,0.0,0.0,,webersh01
Marc-André Bergeron,348,2008,27,TOT,D,55,9,10,19,-16,20,2.9,1,8,0,1,3,7,0,108,8.3,957,17:24,46.0,27,0.0,0.0,,bergema02
Jeff Finger,349,2008,28,COL,D,72,8,11,19,12,40,5.2,6,1,1,1,10,1,0,93,8.6,1437,19:57,117.0,121,1.0,0.0,100.0,fingeje01
Kurtis Foster,350,2008,26,MIN,D,56,7,12,19,0,37,3.9,4,3,0,2,5,7,0,118,5.9,919,16:24,39.0,60,2.0,1.0,66.7,fosteku01
Tim Gleason,351,2008,25,CAR,D,80,3,16,19,5,84,3.6,3,0,0,0,13,1,2,98,3.1,1491,18:38,107.0,151,0.0,0.0,,gleasti01
Kent Huskins,352,2008,28,ANA,D,76,4,15,19,23,59,6.1,3,1,0,2,15,0,0,46,8.7,1222,16:05,49.0,65,0.0,0.0,,huskike01
Tyler Kennedy,353,2008,21,PIT,C,55,10,9,19,2,35,1.9,9,1,0,4,6,3,0,104,9.6,672,12:13,10.0,48,2.0,6.0,25.0,kennety01
Ian Laperrière,354,2008,34,COL,RW,70,4,15,19,-5,140,0.5,4,0,0,1,15,0,0,68,5.9,956,13:39,49.0,101,64.0,77.0,45.4,laperia01
James Sheppard,355,2008,19,MIN,C,78,4,15,19,0,29,1.1,4,0,0,1,12,3,0,57,7.0,828,10:37,22.0,40,272.0,383.0,41.5,sheppja01
Christian Bäckman,356,2008,27,TOT,D,63,3,15,18,-2,50,3.6,2,1,0,0,11,4,0,51,5.9,1210,19:13,51.0,34,0.0,0.0,,backmch01
Cam Barker,357,2008,21,CHI,D,45,6,12,18,-3,52,2.9,4,2,0,0,10,2,0,42,14.3,774,17:12,33.0,46,0.0,0.0,,barkeca01
Matt Bradley,358,2008,29,WSH,RW,77,7,11,18,1,74,1.4,5,1,1,2,11,0,0,111,6.3,770,10:00,17.0,126,14.0,18.0,43.8,bradlma01
Gregory Campbell,359,2008,24,FLA,C,81,5,13,18,-12,72,0.2,3,0,2,1,12,0,1,113,4.4,1008,12:27,35.0,156,235.0,225.0,51.1,campbgr01
Chris Campoli,360,2008,23,NYI,D,46,4,14,18,-1,16,3.4,1,2,1,0,5,9,0,68,5.9,881,19:09,47.0,51,0.0,0.0,,campoch01
Boyd Devereaux,361,2008,29,TOR,C,62,7,11,18,-6,24,0.8,6,0,1,1,11,0,0,81,8.6,866,13:58,20.0,47,2.0,4.0,33.3,deverbo01
Anders Eriksson,362,2008,33,CGY,D,61,1,17,18,-5,36,2.7,0,1,0,0,13,4,0,50,2.0,1267,20:46,70.0,63,0.0,0.0,,eriksan01
Simon Gagné,363,2008,27,PHI,LW,25,7,11,18,-8,4,1.6,2,5,0,2,5,5,1,76,9.2,454,18:09,5.0,4,1.0,1.0,50.0,gagnesi01
Denis Grebeshkov,364,2008,24,EDM,D,71,3,15,18,2,22,3.7,2,1,0,0,13,2,0,34,8.8,1198,16:53,55.0,41,0.0,0.0,,grebede01
Ryan Johnson,365,2008,31,STL,C,79,5,13,18,-2,22,0.5,4,0,1,1,11,0,2,85,5.9,1135,14:22,105.0,74,438.0,365.0,54.5,johnsry01
Rostislav Klesla,366,2008,25,CBJ,D,82,6,12,18,7,60,5.7,3,3,0,1,9,3,0,130,4.6,1903,23:13,110.0,107,4.0,1.0,80.0,kleslro01
Maxim Lapierre,367,2008,22,MTL,C,53,7,11,18,5,60,1.6,7,0,0,0,10,0,1,68,10.3,698,13:10,35.0,101,259.0,268.0,49.1,lapiema01
Trevor Letowski,368,2008,30,CAR,RW,75,9,9,18,-10,30,1.0,8,0,1,1,8,1,0,67,13.4,770,10:16,37.0,26,269.0,333.0,44.7,letowtr01
Scott Nichol,369,2008,33,NSH,C,73,10,8,18,12,72,1.7,8,0,2,1,7,1,0,101,9.9,968,13:16,35.0,110,441.0,297.0,59.8,nichosc01
Chris Phillips,370,2008,29,OTT,D,81,5,13,18,15,56,4.1,4,1,0,1,10,0,3,80,6.3,1821,22:29,151.0,126,0.0,1.0,0.0,phillch02
Jeff Schultz,371,2008,21,WSH,D,72,5,13,18,12,28,4.4,5,0,0,0,13,0,0,36,13.9,1303,18:05,90.0,61,1.0,0.0,100.0,schulje02
Henrik Tallinder,372,2008,29,BUF,D,71,1,17,18,5,48,3.3,1,0,0,0,14,1,2,70,1.4,1494,21:02,117.0,33,0.0,0.0,,tallihe01
Chris Thorburn,373,2008,24,ATL,RW,73,5,13,18,-4,92,1.2,5,0,0,1,13,0,0,72,6.9,652,8:56,19.0,89,12.0,8.0,60.0,thorbch01
Jordin Tootoo,374,2008,24,NSH,RW,63,11,7,18,-8,100,1.7,11,0,0,1,7,0,0,98,11.2,624,9:54,5.0,64,2.0,2.0,50.0,tootojo01
Stéphane Veilleux,375,2008,26,MIN,LW,77,11,7,18,-13,61,0.7,11,0,0,0,6,0,1,136,8.1,1119,14:32,25.0,113,17.0,28.0,37.8,veillst01
Dave Bolland,376,2008,21,CHI,C,39,4,13,17,6,28,1.5,4,0,0,0,12,1,0,49,8.2,535,13:43,21.0,55,179.0,206.0,46.5,bollada01
Kris Draper,377,2008,36,DET,C,65,9,8,17,-2,68,1.0,7,0,2,2,8,0,0,97,9.3,1016,15:38,25.0,90,553.0,391.0,58.6,drapekr01
Radek Dvořák,378,2008,30,FLA,RW,67,8,9,17,-1,16,0.9,7,0,1,1,8,0,1,146,5.5,1013,15:07,36.0,50,2.0,10.0,16.7,dvorara01
Bret Hedican,379,2008,37,CAR,D,66,2,15,17,17,70,4.2,2,0,0,0,14,1,0,80,2.5,1273,19:18,108.0,65,0.0,0.0,,hedicbr01
Chad Kilger,380,2008,31,TOR,LW,53,10,7,17,1,18,1.8,10,0,0,0,7,0,0,74,13.5,617,11:38,22.0,137,34.0,36.0,48.6,kilgech01
Ville Koistinen,381,2008,25,NSH,D,48,4,13,17,13,18,4.1,2,2,0,1,4,9,0,60,6.7,806,16:48,30.0,37,0.0,0.0,,koistvi01
Mike Komisarek,382,2008,26,MTL,D,75,4,13,17,9,101,4.4,4,0,0,1,12,0,1,75,5.3,1587,21:09,227.0,266,0.0,1.0,0.0,komismi01
Kris Letang,383,2008,20,PIT,D,63,6,11,17,-1,23,3.4,5,1,0,3,3,8,0,68,8.8,1144,18:10,75.0,79,0.0,0.0,,letankr01
Adam Mair,384,2008,28,BUF,C,72,5,12,17,-2,66,1.0,5,0,0,2,12,0,0,62,8.1,638,8:52,15.0,110,161.0,192.0,45.6,mairad01
Paul Mara,385,2008,28,NYR,D,61,1,16,17,1,52,3.6,1,0,0,0,10,6,0,80,1.3,1091,17:53,74.0,74,0.0,1.0,0.0,marapa01
Zbyněk Michálek,386,2008,25,PHX,D,75,4,13,17,9,34,4.9,4,0,0,2,12,0,1,92,4.3,1620,21:36,124.0,53,0.0,0.0,,michazb01
Dominic Moore,387,2008,27,TOT,C,68,5,12,17,-4,24,0.5,4,1,0,0,12,0,0,100,5.0,904,13:18,29.0,40,362.0,342.0,51.4,mooredo01
Mike Mottau,388,2008,29,NJD,D,76,4,13,17,-11,48,3.5,3,1,0,1,8,5,0,68,5.9,1570,20:39,84.0,41,0.0,0.0,,mottami01
Cory Murphy,389,2008,29,FLA,D,47,2,15,17,0,22,2.8,1,1,0,0,4,11,0,65,3.1,723,15:23,39.0,11,0.0,0.0,,murphco01
Joel Perrault,390,2008,24,PHX,C,49,7,10,17,-11,48,1.0,4,3,0,2,6,4,0,87,8.0,707,14:26,16.0,42,294.0,305.0,49.1,perrajo01
Petr Průcha,391,2008,25,NYR,LW,62,7,10,17,3,22,1.6,5,2,0,1,8,2,0,89,7.9,722,11:38,17.0,81,2.0,1.0,66.7,pruchpe01
Branko Radivojevič,392,2008,27,MIN,RW,73,7,10,17,-14,48,0.1,6,1,0,3,9,1,0,91,7.7,1089,14:55,31.0,98,15.0,24.0,38.5,radivbr01
Patrick Rissmiller,393,2008,29,SJS,LW,79,8,9,17,-8,30,0.9,8,0,0,2,9,0,0,119,6.7,1040,13:10,35.0,111,109.0,105.0,50.9,rissmpa01
Devin Setoguchi,394,2008,21,SJS,RW,44,11,6,17,6,8,2.4,8,3,0,2,6,0,0,105,10.5,627,14:15,17.0,64,11.0,6.0,64.7,setogde01
Jim Vandermeer,395,2008,27,TOT,D,75,3,14,17,6,110,3.8,1,2,0,0,10,1,3,72,4.2,1473,19:38,67.0,124,0.0,0.0,,vandeji01
Bryan Allen,396,2008,27,FLA,D,73,2,14,16,5,67,3.9,2,0,0,0,11,2,1,67,3.0,1554,21:17,119.0,112,0.0,0.0,,allenbr01
Sergei Brylin,397,2008,34,NJD,C,82,6,10,16,-5,20,0.5,6,0,0,1,8,1,1,65,9.2,1111,13:33,26.0,58,88.0,104.0,45.8,brylise01
Adam Foote,398,2008,36,TOT,D,75,1,15,16,2,107,4.3,0,0,1,0,12,2,1,66,1.5,1754,23:23,148.0,93,0.0,0.0,,footead01
Boyd Gordon,399,2008,24,WSH,C,67,7,9,16,5,12,0.8,6,0,1,0,9,0,0,100,7.0,1054,15:44,50.0,19,504.0,400.0,55.8,gordobo01
Andy Hilbert,400,2008,26,NYI,C,70,8,8,16,2,18,1.2,8,0,0,0,8,0,0,127,6.3,943,13:29,50.0,39,99.0,121.0,45.0,hilbean01
Barret Jackman,401,2008,26,STL,D,78,2,14,16,-12,93,3.0,1,1,0,0,11,2,1,80,2.5,1747,22:24,124.0,135,0.0,0.0,,jackmba01
Bryan Little,402,2008,20,ATL,C,48,6,10,16,-2,18,1.0,4,2,0,1,10,0,0,76,7.9,749,15:37,8.0,15,224.0,271.0,45.3,littlbr01
Todd Marchant,403,2008,34,ANA,C,75,9,7,16,-3,48,0.8,9,0,0,0,5,1,1,93,9.7,1112,14:49,52.0,82,331.0,342.0,49.2,marchto01
Rob Niedermayer,404,2008,33,ANA,C,78,8,8,16,1,54,0.4,7,0,1,1,6,0,2,111,7.2,1382,17:43,28.0,61,23.0,46.0,33.3,niedero01
Sandis Ozoliņš,405,2008,35,SJS,D,39,3,13,16,-11,24,2.3,1,2,0,0,4,9,0,39,7.7,662,16:59,32.0,28,0.0,0.0,,ozolisa01
Martin Ručinský,406,2008,36,STL,LW,40,5,11,16,-9,40,0.9,4,1,0,0,7,4,0,67,7.5,600,15:01,8.0,19,7.0,6.0,53.8,rucinma01
Jarkko Ruutu,407,2008,32,PIT,LW,71,6,10,16,3,138,1.1,5,0,1,1,10,0,0,55,10.9,725,10:12,19.0,134,4.0,6.0,40.0,ruutuja01
Jerred Smithson,408,2008,28,NSH,C,81,7,9,16,-9,50,0.3,5,0,2,2,5,1,3,61,11.5,979,12:05,44.0,128,298.0,274.0,52.1,smithje01
Steve Staios,409,2008,34,EDM,D,82,7,9,16,-14,121,3.2,6,1,0,0,9,0,0,73,9.6,1806,22:01,187.0,81,1.0,0.0,100.0,staiost01
Jiří Tlustý,410,2008,19,TOR,C,58,10,6,16,-12,14,1.1,8,2,0,2,6,0,0,69,14.5,634,10:55,16.0,39,1.0,1.0,50.0,tlustji01
Matt Carle,411,2008,23,SJS,D,62,2,13,15,-8,26,3.0,0,2,0,1,7,6,0,63,3.2,1026,16:33,62.0,29,1.0,0.0,100.0,carlema01
Blake Comeau,412,2008,21,NYI,LW,51,8,7,15,1,22,1.6,7,1,0,1,6,1,0,67,11.9,595,11:40,6.0,60,8.0,19.0,29.6,comeabl01
Greg de Vries,413,2008,35,NSH,D,77,4,11,15,7,71,4.0,4,0,0,1,11,0,0,66,6.1,1452,18:52,94.0,72,0.0,0.0,,devrigr01
Patrick Eaves,414,2008,23,TOT,RW,37,5,10,15,-2,10,1.1,3,2,0,1,8,2,0,81,6.2,473,12:46,12.0,42,1.0,2.0,33.3,eavespa01
Andrew Ference,415,2008,28,BOS,D,59,1,14,15,-14,50,1.8,1,0,0,0,9,4,1,71,1.4,1312,22:15,65.0,79,1.0,0.0,100.0,ferenan01
Clarke MacArthur,416,2008,22,BUF,LW,37,8,7,15,3,20,1.5,8,0,0,1,7,0,0,51,15.7,539,14:34,11.0,36,4.0,10.0,28.6,macarcl01
Radek Martínek,417,2008,31,NYI,D,69,0,15,15,-9,40,2.8,0,0,0,0,11,0,4,98,0.0,1578,22:52,134.0,80,0.0,0.0,,martira01
Samuel Påhlsson,418,2008,30,ANA,C,56,6,9,15,-2,34,0.5,3,0,3,3,8,1,0,94,6.4,1051,18:46,24.0,114,586.0,480.0,55.0,pahlssa01
Gary Roberts,419,2008,41,PIT,LW,38,3,12,15,-3,40,0.9,2,1,0,0,10,2,0,41,7.3,507,13:20,5.0,43,5.0,2.0,71.4,roberga01
Nick Schultz,420,2008,25,MIN,D,81,2,13,15,9,42,4.6,2,0,0,0,12,0,1,52,3.8,1634,20:10,147.0,101,0.0,0.0,,schulni01
Dennis Seidenberg,421,2008,26,CAR,D,47,0,15,15,6,18,2.6,0,0,0,0,8,7,0,80,0.0,885,18:50,81.0,110,1.0,0.0,100.0,seidede01
Anton Volchenkov,422,2008,25,OTT,D,67,1,14,15,14,55,3.2,1,0,0,1,11,0,3,71,1.4,1374,20:31,209.0,153,0.0,0.0,,volchan01
Philippe Boucher,423,2008,34,DAL,D,38,2,12,14,3,26,2.9,1,0,1,0,8,3,1,72,2.8,817,21:31,67.0,65,0.0,0.0,,bouchph01
Mike Commodore,424,2008,28,TOT,D,67,3,11,14,-7,100,1.8,3,0,0,0,10,0,1,97,3.1,1220,18:13,95.0,144,0.0,0.0,,commomi01
Mathieu Dandenault,425,2008,31,MTL,RW,61,9,5,14,-11,34,0.8,8,0,1,0,5,0,0,69,13.0,679,11:08,26.0,70,0.0,1.0,0.0,dandema01
Peter Forsberg*,426,2008,34,COL,C,9,1,13,14,7,8,1.6,1,0,0,0,9,4,0,15,6.7,173,19:15,0.0,9,4.0,0.0,100.0,forsbpe01
Niclas Hävelid,427,2008,34,ATL,D,81,1,13,14,2,42,3.1,1,0,0,0,12,0,1,54,1.9,1661,20:30,183.0,34,0.0,0.0,,havelni01
Magnus Johansson,428,2008,34,TOT,D,45,0,14,14,-5,18,1.7,0,0,0,0,11,3,0,37,0.0,709,15:45,37.0,23,0.0,0.0,,johanma01
Brett Lebda,429,2008,26,DET,D,78,3,11,14,-1,48,3.3,3,0,0,1,8,3,0,110,2.7,1285,16:29,38.0,46,0.0,1.0,0.0,lebdabr01
Joel Lundqvist,430,2008,25,DAL,C,55,3,11,14,-3,22,0.7,3,0,0,0,10,1,0,48,6.3,598,10:52,9.0,88,107.0,117.0,47.8,lundqjo01
Yanic Perreault,431,2008,36,CHI,C,53,9,5,14,-1,24,1.3,9,0,0,0,3,1,1,58,15.5,610,11:30,12.0,17,294.0,162.0,64.5,perreya01
Brian Pothier,432,2008,30,WSH,D,38,5,9,14,5,20,3.0,4,1,0,1,6,3,0,65,7.7,710,18:42,34.0,25,0.0,0.0,,pothibr01
Dick Tärnström,433,2008,33,TOT,D,48,3,11,14,-11,52,2.0,2,1,0,0,6,5,0,44,6.8,930,19:23,71.0,22,0.0,0.0,,tarnsdi01
Marc-Édouard Vlasic,434,2008,20,SJS,D,82,2,12,14,-12,24,3.9,1,1,0,0,8,4,0,72,2.8,1772,21:37,85.0,24,0.0,0.0,,vlasima01
Aaron Voros,435,2008,26,MIN,LW,55,7,7,14,-7,141,1.1,7,0,0,1,6,1,0,52,13.5,505,9:11,5.0,96,3.0,12.0,20.0,vorosaa01
Jason Ward,436,2008,29,TBL,RW,79,8,6,14,-18,42,0.0,6,1,1,0,5,0,1,85,9.4,991,12:33,50.0,46,18.0,27.0,40.0,wardja01
Mike York,437,2008,30,PHX,LW,63,6,8,14,-8,4,0.6,2,4,0,1,6,2,0,85,7.1,755,11:59,17.0,24,104.0,101.0,50.7,yorkmi01
Keith Aucoin,438,2008,29,CAR,RW,38,5,8,13,3,10,1.1,5,0,0,0,7,1,0,65,7.7,511,13:28,8.0,34,124.0,203.0,37.9,aucoike01
Brandon Bochenski,439,2008,25,TOT,RW,40,3,10,13,6,12,1.2,2,1,0,0,9,1,0,56,5.4,478,11:57,5.0,13,2.0,5.0,28.6,bochebr01
Ryan Callahan,440,2008,22,NYR,RW,52,8,5,13,7,31,1.5,7,0,1,1,5,0,0,92,8.7,643,12:22,25.0,139,1.0,4.0,20.0,callary01
Jassen Cullimore,441,2008,35,FLA,D,65,3,10,13,21,38,4.7,3,0,0,1,10,0,0,55,5.5,1175,18:04,68.0,77,1.0,0.0,100.0,cullija01
Todd Fedoruk,442,2008,28,TOT,LW,69,6,7,13,2,139,0.9,4,2,0,0,7,0,0,57,10.5,712,10:19,16.0,76,0.0,4.0,0.0,fedorto01
Bruno Gervais,443,2008,23,NYI,D,60,0,13,13,-5,34,2.5,0,0,0,0,9,4,0,59,0.0,1200,20:00,72.0,35,0.0,0.0,,gervabr01
Jan Hejda,444,2008,29,CBJ,D,81,0,13,13,20,61,5.4,0,0,0,0,11,0,2,71,0.0,1711,21:08,90.0,148,0.0,0.0,,hejdaja01
Tom Kostopoulos,445,2008,29,MTL,RW,67,7,6,13,-3,113,0.6,4,0,3,1,6,0,0,98,7.1,755,11:16,34.0,128,8.0,20.0,28.6,kostoto01
Martin Lapointe,446,2008,34,TOT,RW,70,6,7,13,-5,70,0.6,5,1,0,0,6,1,0,63,9.5,658,9:24,12.0,79,9.0,14.0,39.1,lapoima01
Georges Laraque,447,2008,31,PIT,RW,71,4,9,13,0,141,0.8,4,0,0,2,9,0,0,29,13.8,547,7:42,9.0,87,0.0,1.0,0.0,laraqge01
Jordan Leopold,448,2008,27,COL,D,43,5,8,13,5,20,3.0,3,2,0,1,8,0,0,35,14.3,687,15:59,40.0,26,0.0,0.0,,leopojo01
Mattias Norström,449,2008,36,DAL,D,66,2,11,13,3,40,3.3,1,1,0,1,9,0,2,54,3.7,1287,19:30,91.0,77,0.0,0.0,,norstma01
Matt Pettinger,450,2008,27,TOT,LW,76,6,7,13,-11,36,-0.4,5,1,0,3,5,2,0,127,4.7,1087,14:18,35.0,75,11.0,8.0,57.9,pettima01
Karel Rachůnek,451,2008,28,NJD,D,47,4,9,13,3,40,3.4,4,0,0,0,7,2,0,68,5.9,911,19:23,47.0,62,0.0,0.0,,rachuka01
Geoff Sanderson,452,2008,35,EDM,LW,41,3,10,13,-7,16,0.7,3,0,0,0,8,1,1,40,7.5,416,10:09,7.0,8,12.0,11.0,52.2,sandege01
Ryan Shannon,453,2008,24,VAN,RW,27,5,8,13,-1,24,1.4,1,4,0,0,6,2,0,34,14.7,348,12:53,8.0,10,32.0,50.0,39.0,shannry01
Jim Slater,454,2008,25,ATL,C,69,8,5,13,-10,41,0.6,6,0,2,0,5,0,0,95,8.4,717,10:24,28.0,84,188.0,165.0,53.3,slateji01
Darryl Sydor,455,2008,35,PIT,D,74,1,12,13,1,26,2.7,0,1,0,0,9,3,0,59,1.7,1299,17:33,102.0,36,0.0,0.0,,sydorda01
Aaron Ward,456,2008,35,BOS,D,65,5,8,13,9,54,4.0,5,0,0,3,5,3,0,68,7.4,1348,20:45,117.0,141,0.0,0.0,,wardaa01
Kevin Bieksa,457,2008,26,VAN,D,34,2,10,12,-11,90,1.6,1,1,0,1,5,5,0,64,3.1,795,23:24,33.0,52,0.0,0.0,,biekske01
Dustin Boyd,458,2008,21,CGY,C,48,7,5,12,-11,6,0.8,7,0,0,1,5,0,0,46,15.2,471,9:49,14.0,39,65.0,64.0,50.4,boyddu01
Nick Boynton,459,2008,29,PHX,D,79,3,9,12,-9,125,2.4,2,0,1,0,9,0,0,94,3.2,1344,17:01,93.0,93,0.0,0.0,,boyntni01
Chris Chelios*,460,2008,46,DET,D,69,3,9,12,11,36,3.9,3,0,0,1,9,0,0,60,5.0,1170,16:58,46.0,56,0.0,0.0,,chelich01
Shean Donovan,461,2008,33,OTT,RW,82,5,7,12,-3,73,0.1,5,0,0,3,7,0,0,91,5.5,785,9:35,15.0,68,11.0,18.0,37.9,donovsh01
Steve Downie,462,2008,20,PHI,RW,32,6,6,12,2,73,1.5,5,0,1,1,6,0,0,25,24.0,315,9:51,7.0,29,5.0,10.0,33.3,downist01
Tomáš Kopecký,463,2008,25,DET,RW,77,5,7,12,2,43,0.6,5,0,0,1,7,0,0,87,5.7,740,9:37,17.0,111,44.0,65.0,40.4,kopecto01
Andreas Lilja,464,2008,32,DET,D,79,2,10,12,-2,93,3.1,2,0,0,2,10,0,0,72,2.8,1440,18:14,114.0,133,0.0,1.0,0.0,liljaan01
Trevor Linden,465,2008,37,VAN,C,59,7,5,12,0,15,1.0,5,0,2,1,5,0,0,45,15.6,667,11:19,16.0,48,158.0,158.0,50.0,lindetr01
Freddy Meyer,466,2008,27,TOT,D,57,3,9,12,2,22,3.1,3,0,0,2,7,2,0,51,5.9,1069,18:45,72.0,88,0.0,0.0,,meyerfr01
Willie Mitchell,467,2008,30,VAN,D,72,2,10,12,6,81,4.0,2,0,0,1,9,1,0,65,3.1,1670,23:12,109.0,49,0.0,0.0,,mitchwi01
Fredrik Modin,468,2008,33,CBJ,LW,23,6,6,12,1,20,1.4,4,2,0,1,5,1,0,41,14.6,387,16:51,11.0,16,46.0,57.0,44.7,modinfr01
David Steckel,469,2008,25,WSH,C,67,5,7,12,1,34,0.2,5,0,0,1,6,0,1,66,7.6,909,13:34,42.0,91,507.0,393.0,56.3,steckda01
